Leave My Girl Alone	1980	date
Lay Another Log On The Fire	1980	date
Inflation Blues	1980	date
If You Love Me Like You Say	1980	date
I've Got A Right To Love My Baby	1980	date
I'm Leaving You (Commit A Crime)	1980	date
I'mIn The Mood (Version 2)	1980	date
I'm Cryin' lyrics	1980	date
I Got The Message	1980	date
I Got Mad	1980	date
I Got A Problem	1980	date
I'd Be A Legend In My Time	1980	date
I Can't Let You Go	1980	date
I Believe I'min Love	1980	date
I Ain't Drunk	1980	date
Heed My Warning	1980	date
Groovy Little Hippie Pad	1980	date
Go On	1980	date
Give Me My Blues	1980	date
Give Me All Your Loving	1980	date
Get To Gettin'	1980	date
Gear Jammer	1980	date
Full Time Lover	1980	date
Empty Arms lyrics	1980	date
Ego Trip	1980	date
Drowning In The Sea Of Love	1980	date
Don't Go Reaching Across My Plate	1980	date
Don't Change On Me	1980	date
Dirty Pool	1980	date
Darlin' You Know I Love You	1980	date
Cuttin' Out	1980	date
Crossfire lyrics	1980	date
Couldn't Stand The Weather lyrics	1980	date
Come On lyrics	1980	date
Cold Shot lyrics	1980	date
Change It lyrics	1980	date
Change In Your Loving	1980	date
Cash Talkin' (The Workingman's Blues)	1980	date
Can't Get Enough	1980	date
But I Was Cool	1980	date
Business With My Baby Tonight	1980	date
Broken Heart	1980	date
Broke	1980	date
Brick	1980	date
Blue Monday Hangover	1980	date
Bending Like A Willow Tree	1980	date
Bad To The Bone	1980	date
Baby, Baby Lee (Version 2)	1980	date
Amnesia	1980	date
Almost Lost My Mind	1980	date
Ain't Gone 'N' Give Up On Love	1980	date
A World I Never Made	1980	date
A Good Fool Is Hard To Find	1980	date
You Shook Me	1990	date
You're The Boss	1990	date
You Need To Be With Me	1990	date
Why Get Up	1990	date
Why Do Things Happen	1990	date
White Boots	1990	date
Victims Of Comfort	1990	date
Two Time My Lovin'	1990	date
Travelin' South	1990	date
Tired Man	1990	date
Tick Tock lyrics	1990	date
They Call Me Guitar Hurricane	1990	date
There's Something On Your Mind	1990	date
There Is Always One More Time	1990	date
The Sky Is Crying	1990	date
The Moon Is Full	1990	date
The Lowdown	1990	date
The King's Highway	1990	date
The Hawk	1990	date
The Blues Come Over Me	1990	date
The Action	1990	date
That's Not Love	1990	date
Texas Strut	1990	date
Tell Me Baby	1990	date
Telephone Song	1990	date
Taxman	1990	date
Sweet Sixteen (Version 1)	1990	date
Sure We Had A Wonderful Time Last Night	1990	date
Stop Messin' Around	1990	date
Still Got The Blues	1990	date
Standin' At The Station	1990	date
Spirit In The Dark	1990	date
Soon As I Get Paid	1990	date
Something You Got	1990	date
Something Up My Sleeve	1990	date
Somebody Done Changed The Lock On My Door	1990	date
Slow Down	1990	date
Six Days On The Road	1990	date
Since I Met You Baby (With Gary Moore)	1990	date
Showbiz Blues	1990	date
Shame, Shame, Shame	1990	date
Shake It Up And Go	1990	date
Saturday Night Fish Fry	1990	date
Same Old Thing	1990	date
Rusty Dusty Blues (Mama Mama Blues)	1990	date
Roll, Roll, Roll	1990	date
Rock Me Right	1990	date
Rainmaker	1990	date
Put The Shoe On The Other Foot	1990	date
Perpetual Blues Machine	1990	date
Peace To The World	1990	date
Patches	1990	date
One Foot On The Path	1990	date
Nobody Knows You When You're Down And Out	1990	date
My Head's In Mississippi	1990	date
Muddy Water	1990	date
Mr. Collins, Mr. Collins	1990	date
More Than One Way Home	1990	date
Merry Go Round	1990	date
Merry Christmas Baby	1990	date
Mean Old World	1990	date
Mean And Evil	1990	date
May I have A talk With You	1990	date
Master Charge (version 2)	1990	date
Master Charge (version 1)	1990	date
Mama, He Treats Your Daughter Mean	1990	date
Lullaby Baby Blues	1990	date
Lover's Crime	1990	date
Love That Burns	1990	date
Love Never Treats Me Right	1990	date
Love Blues	1990	date
Louie To Frisco	1990	date
Looking For Somebody	1990	date
Looking For Answers	1990	date
Look At That, Look At That	1990	date
Long Way From Home	1990	date
Locomotive	1990	date
Live Another Day	1990	date
Little By Little	1990	date
Life By The Drop lyrics	1990	date
Letter To My Girlfriend	1990	date
Let The Good Times Roll (Version 2)	1990	date
Last Fair Deal Gone Down	1990	date
Knock Me A Kiss	1990	date
Just Won't Burn	1990	date
Just Like You	1990	date
Jack, You're Dead	1990	date
It's Up To You	1990	date
It's A Great, Great Pleasure	1990	date
It Hurt So Bad	1990	date
It Hurts Me Too	1990	date
It Had To Be You	1990	date
Is You Is, Or Is You Ain't (My Baby)	1990	date
If You Love Me	1990	date
If You Love Me Like You Say	1990	date
If Trouble Was Money	1990	date
If I Lost You	1990	date
Iceman	1990	date
I Was Wrong	1990	date
I've Got Some Outside Help I Don't Need	1990	date
I Pity The Fool	1990	date
I'm Telling You Now	1990	date
I'm Putting All My Eggs In One Basket	1990	date
I'm On Your Side	1990	date
I'm Moving On	1990	date
I'm King	1990	date
I'm Gonna Move To The Outskirts Of Town	1990	date
I'm Beginning To Wonder	1990	date
I Loved Another Woman	1990	date
I'll Survive	1990	date
I Gotta Move Out Of This Neighborhood	1990	date
I Don't Want No Woman	1990	date
I Don't Know	1990	date
I Can't Stop Loving You	1990	date
Hug You Squeeze You lyrics	1990	date
Hound Dog	1990	date
Henry	1990	date
Head Rag	1990	date
Hard To Be	1990	date
Hand It Over	1990	date
Good Texan	1990	date
Gonna Write Him A Letter	1990	date
God Trying To Get Your Attention	1990	date
Glory Of Love	1990	date
Get A Haircut	1990	date
Further On Up the Road	1990	date
Friars Point	1990	date
Freedom	1990	date
Found Someone New	1990	date
Fool Me Once	1990	date
Everything I Need	1990	date
Everybody's Had The Blues	1990	date
Everybody Gets The Blues	1990	date
Early In The Morning (Version 2)	1990	date
Driftin'	1990	date
Don't Mistake Kindness For Weakness	1990	date
Deja Voodoo	1990	date
Darling What Happened	1990	date
Dangerous Mood	1990	date
Come On In My Kitchen	1990	date
Close To You	1990	date
City Of Gold	1990	date
Choo Choo Ch'Boogie	1990	date
Caught A Touch Of Your Love	1990	date
Can't Leave You Alone	1990	date
Caldonia (Version 2)	1990	date
C.O.D.	1990	date
Buzz Me (Version 2)	1990	date
Broken Promise	1990	date
Born With A Broken Heart	1990	date
Boot Hill lyrics	1990	date
Blues Man	1990	date
Blues In G	1990	date
Blue On Black	1990	date
Beware, Brother, Beware	1990	date
Better Days	1990	date
Bad Case Of Love	1990	date
Back In L.A.	1990	date
B.B.'s Blues	1990	date
At Last	1990	date
As The Years Go Passing By	1990	date
Anybody Seen My Girl	1990	date
Angelina	1990	date
Angel From Montgomery	1990	date
Am I wrong	1990	date
All Your Love (I Miss Loving You)	1990	date
All You Ever Give Me Is The Blues	1990	date
Ain't That Just Like A Woman	1990	date
Ain't Nobody's Business	1990	date
Ain't Nobody's Bizness (Version 1)	1990	date
Ain't Nobody Here But Us Chickens	1990	date
Aberdeen	1990	date
A Letter To Tracy	1990	date
A Better Man	1990	date
You Shook Me	1990	date
You Shouldn't Have Left Me	1990	date
You're The Boss	1990	date
You Need To Be With Me	1990	date
Why Do Things Happen	1990	date
White Boots	1990	date
Wander This World	1990	date
Victims Of Comfort	1990	date
Travelin' South	1990	date
Too Tired	1990	date
Tired Man	1990	date
Tick Tock lyrics	1990	date
They Call Me Guitar Hurricane	1990	date
There's Something On Your Mind	1990	date
There Is Always One More Time	1990	date
The Sky Is Crying	1990	date
The Lowdown	1990	date
The King's Highway	1990	date
The Hawk	1990	date
The Blues Come Over Me	1990	date
The Action	1990	date
That's Not Love	1990	date
Texas Strut	1990	date
Tell Me Baby	1990	date
Telephone Song	1990	date
Taxman	1990	date
Sweet Sixteen (Version 1)	1990	date
Sure We Had A Wonderful Time Last Night	1990	date
Sugarman	1990	date
Stop Messin' Around	1990	date
Still Rainin'	1990	date
Still Got The Blues	1990	date
Standin' At The Station	1990	date
Spirit In The Dark	1990	date
Soon As I Get Paid	1990	date
Something You Got	1990	date
Something Up My Sleeve	1990	date
Somebody Done Changed The Lock On My Door	1990	date
Slow Down	1990	date
Six Days On The Road	1990	date
Since I Met You Baby (With Gary Moore)	1990	date
Showbiz Blues	1990	date
Shame, Shame, Shame	1990	date
Shake It Up And Go	1990	date
Second Guessing	1990	date
Saturday Night Fish Fry	1990	date
Same Old Thing	1990	date
Rusty Dusty Blues (Mama Mama Blues)	1990	date
Roll, Roll, Roll	1990	date
Rock Me Right	1990	date
Right Back	1990	date
Rainmaker	1990	date
Put The Shoe On The Other Foot	1990	date
Perpetual Blues Machine	1990	date
Peace To The World	1990	date
Patches	1990	date
One Foot On The Path	1990	date
Nobody Knows You When You're Down And Out	1990	date
Nice And Warm	1990	date
My Head's In Mississippi	1990	date
Muddy Water	1990	date
Mr. Collins, Mr. Collins	1990	date
More Than One Way Home	1990	date
Missing Your Love	1990	date
Merry Go Round	1990	date
Merry Christmas Baby	1990	date
Mean Old World	1990	date
Mean And Evil	1990	date
May I have A talk With You	1990	date
Matchbox	1990	date
Master Charge (version 2)	1990	date
Mama, He Treats Your Daughter Mean	1990	date
Malted Milk	1990	date
Lullaby Baby Blues	1990	date
Lover's Crime	1990	date
Love That Burns	1990	date
Love Never Treats Me Right	1990	date
Love Blues	1990	date
Louise	1990	date
Louie To Frisco	1990	date
Looking For Somebody	1990	date
Looking For Answers	1990	date
Long Way From Home	1990	date
Locomotive	1990	date
Live Another Day	1990	date
Little By Little	1990	date
Life By The Drop lyrics	1990	date
Lie To Me	1990	date
Letter To My Girlfriend	1990	date
Let The Good Times Roll (Version 2)	1990	date
Leaving To Stay	1990	date
Last Fair Deal Gone Down	1990	date
Knock Me A Kiss	1990	date
Just Won't Burn	1990	date
Just Like You	1990	date
Jack, You're Dead	1990	date
It's Up To You	1990	date
It's Obdacious	1990	date
It's A Great, Great Pleasure	1990	date
It Hurt So Bad	1990	date
It Hurts Me Too	1990	date
It Had To Be You	1990	date
Is You Is, Or Is You Ain't (My Baby)	1990	date
If You Love Me	1990	date
If Trouble Was Money	1990	date
If I Lost You	1990	date
Iceman	1990	date
I Was Wrong	1990	date
I've Got Some Outside Help I Don't Need	1990	date
I Pity The Fool	1990	date
I'm Telling You Now	1990	date
I'm Putting All My Eggs In One Basket	1990	date
I'm On Your Side	1990	date
I'm Moving On	1990	date
I'm Gonna Move To The Outskirts Of Town	1990	date
I'm Beginning To Wonder	1990	date
I Loved Another Woman	1990	date
I Love You The Best	1990	date
I'll Survive	1990	date
I Gotta Move Out Of This Neighborhood	1990	date
I Don't Want No Woman	1990	date
I Don't Know	1990	date
I Can't Stop Loving You	1990	date
I Am	1990	date
Hug You Squeeze You lyrics	1990	date
Hound Dog	1990	date
Hit The Ground Running	1990	date
Henry	1990	date
Head Rag	1990	date
Hard To Be	1990	date
Hand It Over	1990	date
Good Texan	1990	date
Good Morning Little School Girl	1990	date
Gonna Write Him A Letter	1990	date
God Trying To Get Your Attention	1990	date
Glory Of Love	1990	date
Get A Haircut	1990	date
Further On Up the Road	1990	date
Friars Point	1990	date
Freedom	1990	date
Found Someone New	1990	date
Fool Me Once	1990	date
Everything I Need	1990	date
Everybody's Had The Blues	1990	date
Everybody Gets The Blues	1990	date
Early In The Morning (Version 2)	1990	date
"E" Train	1990	date
Driftin'	1990	date
Don't Mistake Kindness For Weakness	1990	date
Deja Voodoo	1990	date
Darling What Happened	1990	date
Darker Side	1990	date
Dangerous Mood	1990	date
Come On In My Kitchen	1990	date
Close To You	1990	date
City Of Gold	1990	date
Choo Choo Ch'Boogie	1990	date
Cherry Red Wine	1990	date
Changes	1990	date
Caught A Touch Of Your Love	1990	date
Can't Leave You Alone	1990	date
Caldonia (Version 2)	1990	date
C.O.D.	1990	date
Buzz Me (Version 2)	1990	date
Broken Promise	1990	date
Breakin' Me	1990	date
Born With A Broken Heart	1990	date
Boot Hill lyrics	1990	date
Blues Man	1990	date
Blues In G	1990	date
Blue On Black	1990	date
Beware, Brother, Beware	1990	date
Better Days	1990	date
Before You Hit The Ground	1990	date
Bad Case Of Love	1990	date
Back In L.A.	1990	date
Back For A Taste Of Your Love	1990	date
B.B.'s Blues	1990	date
At Last	1990	date
As The Years Go Passing By	1990	date
Anybody Seen My Girl	1990	date
Angelina	1990	date
Angel Of Mercy	1990	date
Angel From Montgomery	1990	date
Am I wrong	1990	date
All Your Love (I Miss Loving You)	1990	date
All You Ever Give Me Is The Blues	1990	date
Ain't That Just Like A Woman	1990	date
Ain't Nobody's Business	1990	date
Ain't Nobody's Bizness (Version 1)	1990	date
Ain't Nobody Here But Us Chickens	1990	date
Aberdeen	1990	date
A Quitter Never Wins	1990	date
A Letter To Tracy	1990	date
A Better Man	1990	date
You're On Top (Version 2)	2000	date
Worried Life Blues	2000	date
Treat Her Like A Lady	2000	date
Ten Long Years (Version 2)	2000	date
Since I Fell For You	2000	date
She's My Baby	2000	date
Riding With The King	2000	date
Peace Of Mind (Version 2)	2000	date
Once Again	2000	date
My Gal Keeps Me Cryin'	2000	date
Monday Woman	2000	date
Marry You	2000	date
Manos Arriba	2000	date
Makin' Love Is Good For You	2000	date
Key To The Highway	2000	date
It's Still Called The Blues	2000	date
I Wanna Be	2000	date
I'm In the Wrong Business	2000	date
I Know	2000	date
I Got To Leave This Woman	2000	date
Hold On I'm Coming	2000	date
Help The Poor (Version 2)	2000	date
Fightin' Hard	2000	date
Electric Eel	2000	date
Don't Go No Farther	2000	date
Days Of Old (Version 2)	2000	date
Cryin' Shame	2000	date
Cowboy Boots	2000	date
Come Rain Or Come Shine	2000	date
Ain't Nobody Like My Baby	2000	date
Actions Speak Louder Than Words	2000	date
A Prophet's Mission	2000	date
Will I Ever Get Back Home?	2000	date
You're On Top (Version 2)	2000	date
Worried Life Blues	2000	date
Treat Her Like A Lady	2000	date
Ten Long Years (Version 2)	2000	date
Since I Fell For You	2000	date
She's My Baby	2000	date
Riding With The King	2000	date
Peace Of Mind (Version 2)	2000	date
Once Again	2000	date
My Gal Keeps Me Cryin'	2000	date
Monday Woman	2000	date
Marry You	2000	date
Manos Arriba	2000	date
Makin' Love Is Good For You	2000	date
Key To The Highway	2000	date
It's Still Called The Blues	2000	date
I Wanna Be	2000	date
I'm In the Wrong Business	2000	date
I Know	2000	date
I Got To Leave This Woman	2000	date
Hold On I'm Coming	2000	date
Help The Poor (Version 2)	2000	date
Fightin' Hard	2000	date
Electric Eel	2000	date
Don't Go No Farther	2000	date
Days Of Old (Version 2)	2000	date
Cryin' Shame	2000	date
Cowboy Boots	2000	date
Come Rain Or Come Shine	2000	date
Ain't Nobody Like My Baby	2000	date
Actions Speak Louder Than Words	2000	date
A Prophet's Mission	2000	date
Will I Ever Get Back Home?	2000	date
