B.B. King	Days Of Old (Version 1)	Jules Taub
B.B. King	Darling What Happened	B.B. King
B.B. King	Darlin' You Know I Love You	B.B. King
B.B. King	Darlin' You Know I Love You	Jules Bihari
B.B. King	Dark Is The Night	B.B. King
B.B. King	Dark Is The Night	Jules Taub
B.B. King	Dark Is The Night	Davis
B.B. King	Cryin' Won't Help You	Hudson Whittaker a.k.a. Tampa Red
B.B. King	Confessin' The Blues	Walter Brown
B.B. King	Confessin' The Blues	Jay McShann
B.B. King	Come Rain Or Come Shine	probably Johnny Mercer
B.B. King	Come Rain Or Come Shine	Harold Arlen
B.B. King	Choo Choo Ch'Boogie	Denver Darling
B.B. King	Choo Choo Ch'Boogie	Milton Gabler
B.B. King	Choo Choo Ch'Boogie	Vaughn Horton
B.B. King	Change In Your Loving	Joe Amato
B.B. King	Change In Your Loving	Trade Martin
B.B. King	Chains And Things	B.B. King
B.B. King	Chains And Things	Dave Clark
B.B. King	Caught A Touch Of Your Love	Craig Bickhart
B.B. King	Caught A Touch Of Your Love	John Best
B.B. King	Caught A Touch Of Your Love	J. Keller
B.B. King	Catfish Blues	B.B. King
B.B. King	Catfish Blues	Joe Josea
B.B. King	Can't Get Enough	Jerry Williams
B.B. King	Call It Stormy Monday (With Albert Collins)	Aaron T. Walker
B.B. King	Caldonia (Version 2)	Fleecie Moore
B.B. King	Caldonia (Version 1)	Fleecie Moore
B.B. King	Buzz Me (Version 2)	Baxter
B.B. King	Buzz Me (Version 2)	Fleecie Moore
B.B. King	Buzz Me (Version 1)	Baxter
B.B. King	Buzz Me (Version 1)	Fleecie Moore
B.B. King	Business With My Baby Tonight	Martin
B.B. King	Business With My Baby Tonight	Rubin
B.B. King	Broken Promise	B.B. King
B.B. King	Broken Promise	Sam Ling
B.B. King	Broken Heart	B.B. King
B.B. King	Blues Stay Away	B.B. King
B.B. King	Blues Man	B.B. King
B.B. King	Blues In G	B.B. King
B.B. King	Blues At Midnight	Ivory Joe Hunter
B.B. King	Blue Shadows	Glenn
B.B. King	Blind Love	B.B. King
B.B. King	Blind Love	Jules Taub
B.B. King	Beware, Brother, Beware	Adams
B.B. King	Beware, Brother, Beware	Lasco
B.B. King	Beware, Brother, Beware	Fleecie Moore
B.B. King	Better Not Look Down	Will Jennings
B.B. King	Better Not Look Down	Joe Sample
B.B. King	Beautician Blues	B.B. King
B.B. King	Be Careful With A Fool	B.B. King
B.B. King	Be Careful With A Fool	Joe Josea
B.B. King	Bad Luck	B.B. King
B.B. King	Bad Luck	Joe Josea
B.B. King	Bad Case Of Love	B.B. King
B.B. King	Back In L.A.	Will Jennings
B.B. King	Back In L.A.	Joe Sample
B.B. King	Baby Look At You	y B.B. King
B.B. King	Baby Look At You	Joe Josea
B.B. King	Baby Get Lost	Leonard Feather
B.B. King	B.B.'s Blues	B.B. King
B.B. King	B.B.'s Blues	Branford Marsalis
B.B. King	At Last	Mack Gordon
B.B. King	At Last	Harry Warren
B.B. King	Ask Me No Questions	B.B. King
B.B. King	All You Ever Give Me Is The Blues	probably Jon Tiven
